city_ascii;lat;lng;iso2
Manalapan;40.28;-74.3436;US
Wurselen;50.8247;6.1275;DE
Crystal Lake;42.2333;-88.3351;US
Calexico;32.6849;-115.4944;US
Lake Oswego;45.413;-122.7003;US
Villamontes;-21.2647;-63.4586;BO
Apsheronsk;44.4608;39.7406;RU
Muskogee;35.7431;-95.3568;US
Steyr;48.05;14.4167;AT
Romeoville;41.6318;-88.0996;US
Plant City;28.014;-82.1201;US
Mettmann;51.25;6.9667;DE
Amherst;42.3645;-72.5069;US
Solan;30.92;77.12;IN
Novodvinsk;64.4167;40.8167;RU
Zacatelco;19.2167;-98.2333;MX
New Berlin;42.9726;-88.1291;US
La Chaux-de-Fonds;47.0996;6.8296;CH
The Acreage;26.7741;-80.2779;US
Socorro;-22.5908;-46.5289;BR
Gujo;35.7486;136.9644;JP
Roy;41.1715;-112.0485;US
Villa del Carbon;19.7272;-99.5417;MX
Dupnitsa;42.265;23.1178;BG
Marlborough;42.3494;-71.5468;US
Milton;34.1353;-84.3138;US
Stendal;52.6;11.85;DE
Novo Horizonte;-21.4678;-49.2208;BR
Trofa;41.3374;-8.5596;PT
Pokrov;47.6632;34.0811;UA
Higashimatsushima;38.4264;141.2106;JP
Andover;51.208;-1.48;GB
Borlange;60.4833;15.4167;SE
Issaquah;47.544;-122.0471;US
Ahaus;52.0794;7.0134;DE
Presidente Venceslau;-21.8761;-51.8439;BR
Nishiwaki;34.9933;134.9694;JP
Sayansk;54.1167;102.1667;RU
Szigetszentmiklos;47.3453;19.0483;HU
Hillsborough;40.4985;-74.674;US
Eccles;53.4824;-2.339;GB
Apan;19.7;-98.4333;MX
Sun City;33.6165;-112.2819;US
Palmas;-26.4842;-51.9906;BR
Ibara;34.5978;133.4639;JP
Northampton Township;40.2104;-75.0014;US
Bartlesville;36.7357;-95.9453;US
Baghlan;36.1328;68.7;AF
Niederkassel;50.8167;7.0333;DE
Volodymyr-Volyns'kyy;50.8481;24.3222;UA
Ilmenau;50.6872;10.9142;DE
Hatfield;51.762;-0.228;GB
Lancaster;32.5922;-96.7737;US
Streamwood;42.0209;-88.1778;US
Germantown;35.0829;-89.7825;US
Great Yarmouth;52.606;1.729;GB
Neu Isenburg;50.0558;8.6971;DE
Yelizovo;53.1833;158.3833;RU
Langen;49.9893;8.6803;DE
Carol Stream;41.9182;-88.1308;US
Misawa;40.6833;141.3689;JP
Guiglo;6.5436;-7.4933;CI
Asheboro;35.7158;-79.8129;US
Kalispell;48.2156;-114.3262;US
Cayambe;0.0439;-78.1561;EC
Baikonur;45.63;63.314;KZ
Dwarka;22.2403;68.9686;IN
Lynnwood;47.8284;-122.3033;US
Mooresville;35.5849;-80.8265;US
Kachkanar;58.7;59.4833;RU
Al Malikiyah;37.1781;42.1403;SY
Brookfield;43.064;-88.1231;US
Groton;41.3597;-72.0293;US
Nuevitas;21.5403;-77.2644;CU
Crestview;30.748;-86.5784;US
Toumodi;6.552;-5.019;CI
Kurchatov;51.6667;35.65;RU
Pirna;50.9622;13.9403;DE
Rtishchevo;52.25;43.7833;RU
Pala Oua;9.35;14.9667;TD
Moses Lake;47.128;-119.2761;US
Joue-les-Tours;47.3514;0.6625;FR
Vasyl'kiv;50.1775;30.3217;UA
Woodlawn;39.3054;-76.7489;US
Tshela;-4.9696;12.93;CD
Dubno;50.3931;25.735;UA
Galeana;24.8333;-100.0667;MX
New Castle;40.9956;-80.3459;US
Olive Branch;34.961;-89.8469;US
Winslow;39.7027;-74.9029;US
Bitterfeld;51.6167;12.3167;DE
Enterprise;31.3276;-85.8459;US
Bautzen;51.1814;14.4239;DE
Marinha Grande;39.75;-8.9333;PT
Melchor Ocampo;19.7083;-99.1444;MX
Umi;33.5678;130.5111;JP
Skelmersdale;53.55;-2.776;GB
Furstenfeldbruck;48.1778;11.2556;DE
Balcarce;-37.8464;-58.2556;AR
Mission;49.1337;-122.3112;CA
Pervomaisk;48.6333;38.5167;UA
Bukama;-9.2;25.8333;CD
Promissao;-21.5369;-49.8583;BR
Faraskur;31.3298;31.7151;EG
Dabola;10.75;-11.1167;GN
Warren;41.239;-80.8174;US
Duncanville;32.646;-96.9127;US
Dzhankoy;45.7086;34.3933;UA
Nove Zamky;47.9831;18.1728;SK
Hurst;32.8353;-97.1808;US
Clermont;28.5402;-81.7259;US
Mariinsk;56.2167;87.75;RU
Wheeling;42.1308;-87.924;US
Guariba;-21.36;-48.2283;BR
Krasnoufimsk;56.6167;57.7667;RU
Zary;51.6333;15.1333;PL
Abinsk;44.8667;38.1667;RU
Dubbo;-32.2569;148.6011;AU
Daraw;24.4003;32.9306;EG
San Felipe Orizatlan;21.1719;-98.6064;MX
Uryupinsk;50.8;42.0167;RU
Severna Park;39.087;-76.5687;US
Karditsa;39.3647;21.9219;GR
Khalkhal;37.6189;48.5258;IR
Pacifica;37.6112;-122.4781;US
Caibarien;22.5158;-79.4722;CU
Konakovo;56.7129;36.7783;RU
Lebanon;36.204;-86.3481;US
Falavarjan;32.5553;51.5097;IR
Americo Brasiliense;-21.7361;-48.1114;BR
Sassandra;4.9504;-6.0833;CI
Ventanas;-1.45;-79.47;EC
Hanumannagar;26.5394;86.7483;NP
San Jacinto de Buena Fe;-0.8932;-79.4907;EC
Kaka;37.3503;59.6;TM
Eagle Mountain;40.3137;-112.0114;US
Usinsk;65.9998;57.5414;RU
Sharypovo;55.525;89.2;RU
Atamyrat;37.8167;65.2;TM
Alekseyevka;50.6333;38.6833;RU
Bol'shoy Kamen';43.1167;132.35;RU
Reynoldsburg;39.9587;-82.7944;US
Sabang;5.8931;95.32;ID
Pathanamthitta;9.2647;76.7872;IN
Krasnyy Sulin;47.8833;40.0667;RU
Lyudinovo;53.8667;34.4667;RU
Oxford;34.3627;-89.5336;US
Rosenberg;29.546;-95.822;US
Pitangueiras;-21.0094;-48.2217;BR
Martinez;37.9985;-122.116;US
Zavolzhye;56.6425;43.3928;RU
Pleasant Grove;40.3716;-111.7412;US
Backnang;48.9464;9.4306;DE
Valrico;27.9193;-82.2293;US
Houghton le Spring;54.841;-1.468;GB
Taounate;34.5358;-4.64;MA
Izobil'nyy;45.3667;41.7167;RU
Huber Heights;39.8595;-84.113;US
Security-Widefield;38.7489;-104.7142;US
Vaudreuil-Dorion;45.4;-74.0333;CA
Maroantsetra;-15.4333;49.7333;MG
Katsuragi;34.4892;135.7267;JP
Visconde do Rio Branco;-21.0103;-42.8406;BR
Boryslav;49.2881;23.4267;UA
Ceska Lipa;50.6856;14.5377;CZ
Yuzhnouralsk;54.45;61.25;RU
Fuchucho;34.5683;133.2364;JP
Acu;-5.5796;-36.9101;BR
Guira de Melena;22.8019;-82.5047;CU
Aristobulo del Valle;-27.0952;-54.897;AR
Mullaittivu;9.2833;80.8;LK
Mixquiahuala de Juarez;20.2311;-99.2131;MX
Menomonee Falls;43.1487;-88.1227;US
Bathurst;-33.42;149.5778;AU
Maibara;35.3153;136.2839;JP
Granbury;32.4484;-97.7685;US
Waxahachie;32.4032;-96.8444;US
Kamp-Lintfort;51.5;6.5333;DE
Sighetu Marmatiei;47.9309;23.8947;RO
Argun;43.3;45.8667;RU
Constitucion;-35.3296;-72.42;CL
Greven;52.0917;7.6083;DE
Kapiri Mposhi;-13.9696;28.66;ZM
Santiago;25.4333;-100.1333;MX
Shakhtinsk;49.71;72.5872;KZ
Papenburg;53.0667;7.4;DE
Akhtubinsk;48.2833;46.1667;RU
Spisska Nova Ves;48.95;20.5667;SK
Stirling;56.1166;-3.9369;GB
Emirdag;39.0197;31.15;TR
Al Qaryatayn;34.2294;37.2406;SY
Ma`arratmisrin;36.0114;36.6717;SY
Holly Springs;35.653;-78.8397;US
Malmesbury;-33.45;18.7333;ZA
Butler;40.8616;-79.8962;US
Juanjui;-7.1802;-76.7265;PE
Geraldton;-28.7744;114.6089;AU
Lampa;-33.2864;-70.8729;CL
Albertville;34.2634;-86.2107;US
Aboisso;5.4667;-3.2;CI
Ossining;41.1559;-73.8565;US
Uchaly;54.3167;59.3833;RU
Tunduma;-9.3;32.7667;TZ
Kalinkavichy;52.1333;29.3333;BY
Sunbury;-37.5811;144.7139;AU
London;37.1175;-84.0767;US
Reo;12.3335;-2.4669;BF
Wesseling;50.8207;6.9786;DE
Yasugicho;35.4317;133.2508;JP
Nowra;-34.8833;150.6;AU
Cottage Grove;44.8161;-92.9274;US
Beckum;51.7558;8.0408;DE
Konigs Wusterhausen;52.2917;13.625;DE
Frolovo;49.7714;43.6622;RU
Alapayevsk;57.85;61.7;RU
St. Marys;30.7567;-81.5722;US
Tosno;59.54;30.8775;RU
Dalnegorsk;44.5539;135.5661;RU
Goryachiy Klyuch;44.6308;39.13;RU
Malgobek;43.5167;44.5833;RU
Mechanicsville;37.6262;-77.3561;US
Komatsushimacho;34.0047;134.5906;JP
San Blas;21.5397;-105.2856;MX
Compostela;21.2389;-104.9;MX
Molndal;57.6542;12.0139;SE
Kannan;35.0894;138.9453;JP
Risalpur Cantonment;34.0049;71.9989;PK
Cleburne;32.357;-97.4152;US
Moss;59.437;10.6692;NO
Yirga `Alem;6.7504;38.41;ET
Warendorf;51.9539;7.9933;DE
Montlucon;46.3408;2.6033;FR
Holubivske;48.6375;38.6433;UA
Yugorsk;61.3167;63.35;RU
Oswego;43.4516;-76.5005;US
Lierre;51.1311;4.5697;BE
Mizunami;35.3619;137.2544;JP
Lebork;54.55;17.75;PL
Koryazhma;61.3;47.1667;RU
Oregon City;45.3415;-122.5927;US
Masyaf;35.0653;36.3421;SY
Guaira;-24.09;-54.27;BR
Winter Springs;28.6889;-81.2704;US
Morondava;-20.2833;44.2833;MG
Kizilyurt;43.2;46.8667;RU
Carpentersville;42.1227;-88.2895;US
Mangai;-4.0396;19.53;CD
Irbit;57.6667;63.0667;RU
Frankston;-38.158;145.135;AU
Wildomar;33.6173;-117.2582;US
Greenfield;42.9619;-88.0051;US
Suhl;50.6106;10.6931;DE
Braintree;42.2039;-71.0022;US
Parkland;47.1417;-122.4376;US
Oakton;38.8887;-77.3016;US
Protvino;54.8667;37.2167;RU
Silves;37.1833;-8.4333;PT
Penfield;43.1602;-77.4483;US
Rezh;57.3667;61.4;RU
Rock Island;41.4699;-90.5827;US
Haverstraw;41.2055;-74.0384;US
Yasynuvata;48.1167;37.8333;UA
Cheltenham;40.0781;-75.1382;US
Beslan;43.1833;44.5333;RU
Erding;48.3001;11.9082;DE
Tsubata;36.6686;136.7283;JP
Qulsary;46.9833;54.0165;KZ
Partizansk;43.1333;133.1333;RU
Kampene;-3.5968;26.6671;CD
Kanada;33.7761;130.9806;JP
West Fargo;46.8573;-96.9057;US
Kyshtym;55.7139;60.5528;RU
Lesozavodsk;45.4667;133.4;RU
Shrewsbury;42.2842;-71.7154;US
Boston;52.974;-0.0214;GB
Mount Juliet;36.1991;-86.5114;US
San Juan;26.1903;-98.152;US
Land O' Lakes;28.2075;-82.4476;US
Georgetown;38.2249;-84.5482;US
Portage;41.5866;-87.1792;US
Netishyn;50.33;26.64;UA
Caimito;22.9575;-82.5964;CU
Owasso;36.2882;-95.8328;US
Komarno;47.7633;18.1283;SK
Sokol;59.4667;40.1167;RU
Commack;40.8443;-73.2834;US
Morohongo;35.9417;139.3161;JP
Chimboy Shahri;42.9311;59.7708;UZ
Foley;30.3983;-87.6649;US
Billingham;54.61;-1.27;GB
Torres Novas;39.4833;-8.5333;PT
New Albany;38.3089;-85.8234;US
Kohtla-Jarve;59.4;27.2833;EE
Oakville;38.4472;-90.3199;US
Benton;34.5775;-92.5712;US
Voi;-3.3696;38.57;KE
Merritt Island;28.3146;-80.6713;US
Koneurgench;42.3167;59.1586;TM
`Afrin;36.5119;36.8694;SY
Kambove;-10.87;26.6;CD
Esik;43.3552;77.4524;KZ
Clifton Park;42.8587;-73.8242;US
Airdrie;55.86;-3.98;GB
Brant;43.1167;-80.3667;CA
Esquel;-42.9;-71.3167;AR
Meridian;32.3846;-88.6896;US
Atami;35.0961;139.0717;JP
Kailua;21.392;-157.7396;US
Usuki;33.1258;131.8047;JP
Zvishavane;-20.3296;30.05;ZW
Zhetisay;40.7753;68.3272;KZ
Kinel;53.2333;50.6167;RU
Kodaikanal;10.23;77.48;IN
Yorktown;41.2727;-73.8092;US
Lakeshore;42.2399;-82.6511;CA
Masasi;-10.7296;38.7999;TZ
Minami-Boso;35.0433;139.8403;JP
Kehl;48.5711;7.8089;DE
Innisfil;44.3;-79.5833;CA
Barra Bonita;-22.4947;-48.5581;BR
Agudos;-22.4739;-48.9836;BR
Miyajima;33.1525;130.4747;JP
Bettendorf;41.5656;-90.4764;US
Dunedin;28.0329;-82.7863;US
Hilliard;40.0353;-83.1578;US
Warrnambool;-38.3833;142.4833;AU
Emsdetten;52.1728;7.5344;DE
Kaniama;-7.5696;24.17;CD
Nueve de Julio;-35.45;-60.8833;AR
Phenix City;32.4588;-85.0251;US
Sambir;49.5167;23.2;UA
Addison;41.9314;-88.0085;US
Muhlhausen;51.2167;10.45;DE
Selcuk;37.95;27.3667;TR
Coesfeld;51.9458;7.1675;DE
Roseville;45.0155;-93.1545;US
Brighton Township;43.1175;-77.5835;US
Galloway;39.4914;-74.4803;US
Ma`alot Tarshiha;33.0167;35.2708;IL
Sankt Ingbert;49.3;7.1167;DE
Zhmerynka;49.0425;28.0992;UA
Tudela;42.0653;-1.6067;ES
Nyaungdon;17.0433;95.6429;MM
Udhampur;32.93;75.13;IN
Kerava;60.4028;25.1;FI
Tucker;33.8436;-84.2021;US
Rifu;38.3303;140.9756;JP
Queanbeyan;-35.3533;149.2342;AU
Moorpark;34.2855;-118.877;US
Smarhon';54.4836;26.4;BY
Monrovia;34.165;-117.9921;US
Oak Creek;42.8803;-87.9009;US
Claremont;34.1259;-117.7153;US
Oswego;41.6834;-88.3372;US
Post Falls;47.7213;-116.9385;US
La Ciotat;43.1769;5.6086;FR
Peachtree City;33.3943;-84.5712;US
Palapye;-22.55;27.1333;BW
At Turrah;32.6368;35.99;JO
Kamata;33.5633;130.7117;JP
Meadow Woods;28.3698;-81.3467;US
Pahrump;36.2411;-116.0176;US
Trumbull;41.2602;-73.2083;US
Zacatepec;18.6833;-99.1833;MX
Avdiivka;48.1333;37.75;UA
Tuttlingen;47.985;8.8233;DE
Farafenni;13.5667;-15.6;GM
Portsmouth;38.7539;-82.9446;US
Viru;-8.4143;-78.7524;PE
Natick;42.2847;-71.3497;US
Martinez;33.5209;-82.0985;US
Shawnee;35.3529;-96.965;US
Trebic;49.215;15.8817;CZ
Ewing;40.265;-74.8005;US
Gillette;44.2752;-105.4983;US
Limburg;50.3833;8.0667;DE
Hato Mayor;18.764;-69.257;DO
Guayaramerin;-10.8267;-65.3567;BO
Porta Westfalica;52.2167;8.9333;DE
Salinas;-2.2083;-80.9681;EC
Accrington;53.7534;-2.3638;GB
Velasco Ibarra;-1.0439;-79.6383;EC
Boyarka;70.767;97.5;RU
Prattville;32.4605;-86.4588;US
Kamenka;53.1833;44.05;RU
Chortoq;41.0692;71.8237;UZ
Woodburn;45.1473;-122.8603;US
Chernyakhovsk;54.6333;21.8167;RU
Prince Albert;53.2;-105.75;CA
Calumet City;41.6134;-87.5505;US
Praya;-8.7223;116.2923;ID
San Juan Capistrano;33.5009;-117.6544;US
Vyazniki;56.2433;42.1292;RU
Toretsk;48.4;37.8333;UA
Sion;46.2304;7.3661;CH
Kumo;10.0431;11.2183;NG
Xonobod;40.8127;72.9731;UZ
Zefat;32.9658;35.4983;IL
Karak;33.1167;71.0833;PK
Ingelheim;49.9747;8.0564;DE
Tallkalakh;34.6683;36.2597;SY
Pak Chong;14.6796;101.3976;TH
Atbasar;51.8219;68.3477;KZ
Dayr Hafir;36.1592;37.704;SY
Franklin;42.8854;-88.0104;US
Cooper City;26.0463;-80.2862;US
Leyland;53.692;-2.697;GB
Kundian;32.4522;71.4718;PK
Svetlograd;45.3308;42.8511;RU
El Mirage;33.5905;-112.3271;US
Woodley;51.453;-0.902;GB
Sinsheim;49.25;8.8833;DE
LaGrange;33.0274;-85.0384;US
Cieszyn;49.75;18.6333;PL
La Vergne;36.0203;-86.5582;US
Middletown;39.4453;-75.7166;US
Mount Pleasant;43.5966;-84.7759;US
Iyo;33.7575;132.7039;JP
Boyarka;50.3292;30.2886;UA
Junction City;39.0271;-96.8496;US
Inver Grove Heights;44.8247;-93.0596;US
Gurpinar;38.3269;43.4133;TR
Cegled;47.1772;19.7981;HU
Camara de Lobos;32.65;-16.9667;PT
Kilimli;41.4833;31.8333;TR
Guilderland;42.708;-73.9631;US
Kuala Kapuas;-3.0996;114.35;ID
Uster;47.3492;8.7192;CH
Ofunato;39.0822;141.7083;JP
Pennsauken;39.9649;-75.0563;US
Cha-am;12.7997;99.9669;TH
Onteniente;38.8222;-0.6072;ES
La Troncal;-2.4278;-79.3389;EC
Bougouni;11.4204;-7.49;ML
Morfelden-Walldorf;49.9896;8.5661;DE
Andover;42.6466;-71.1651;US
Saint-Chamond;45.4775;4.5153;FR
Dietzenbach;50.0086;8.7756;DE
Jose Bonifacio;-21.0528;-49.6878;BR
Yangambi;0.7675;24.4414;CD
Meppen;52.6906;7.291;DE
Honda;5.1903;-74.75;CO
Navarre;30.4174;-86.8907;US
Monroe;35.0061;-80.5595;US
Savonlinna;61.8667;28.8831;FI
Sosa;35.7078;140.5644;JP
Yayladagi;35.9025;36.0603;TR
Cutral-Co;-38.9333;-69.2333;AR
Lage;51.9833;8.8;DE
Vichuga;57.2;41.9167;RU
Villenave-d'Ornon;44.7806;-0.5658;FR
Gahanna;40.0251;-82.8637;US
Saint-Benoit;-21.0335;55.7128;RE
Sanford;35.4874;-79.1772;US
Riviera Beach;26.7812;-80.0742;US
Tamuin;22;-98.7833;MX
Ikot Abasi;4.5704;7.56;NG
Saint-Raphael;43.4252;6.7684;FR
Wildwood;38.5799;-90.6699;US
Burriana;39.8894;-0.0925;ES
Angra do Heroismo;38.6558;-27.2153;PT
Trinec;49.6776;18.6708;CZ
Cloppenburg;52.8478;8.0439;DE
Millerovo;48.9167;40.4;RU
La Palma;22.7472;-83.5525;CU
Tooele;40.5393;-112.3082;US
Upper Arlington;40.0272;-83.0704;US
Yarumal;7.0306;-75.5905;CO
Auxerre;47.7986;3.5672;FR
Saarlouis;49.3167;6.75;DE
Langford Station;48.4506;-123.5058;CA
Kahoku;36.72;136.7067;JP
Bradford West Gwillimbury;44.1333;-79.6333;CA
Radebeul;51.1033;13.67;DE
Auburn;38.895;-121.0778;US
Yellandu;17.6;80.33;IN
Bad Vilbel;50.1781;8.7361;DE
Plainfield;39.6953;-86.3717;US
Olney;39.1465;-77.0715;US
Abashiri;44.0206;144.2736;JP
Luga;58.7333;29.85;RU
Giddalur;15.3784;78.9265;IN
Colwyn Bay;53.29;-3.7;GB
Voznesens'k;47.5725;31.3119;UA
Gorizia;45.9352;13.6193;IT
Ieper;50.85;2.8833;BE
Wermelskirchen;51.1392;7.2051;DE
Oak Harbor;48.2965;-122.6333;US
Yarim;14.2978;44.3778;YE
Mirnyy;62.5333;113.95;RU
Winsen;53.3667;10.2167;DE
Yefremov;53.1492;38.0826;RU
Kamsar;10.65;-14.6167;GN
Umarkot;25.3614;69.7361;PK
Kotah-ye `Ashro;34.45;68.8;AF
Wodonga;-36.1214;146.8881;AU
Gorna Oryahovitsa;43.1222;25.6897;BG
Tamra;32.8511;35.2071;IL
Campbell River;50.0244;-125.2475;CA
Datteln;51.6539;7.3417;DE
Adamantina;-21.6847;-51.0733;BR
Freehold;40.2233;-74.2986;US
Kempen;51.3658;6.4194;DE
Carrollwood;28.0577;-82.5149;US
Qadsayya;33.5333;36.2167;SY
Chelmsford;42.6;-71.3631;US
Casilda;-33.0442;-61.1681;AR
Seelze;52.3961;9.5981;DE
Bagamoyo;-6.4333;38.9;TZ
Acaxochitlan;20.1667;-98.2;MX
Blagoveshchensk;55.0333;55.9833;RU
Korkino;54.8833;61.4;RU
Baja;46.1833;18.9536;HU
Leer;53.2308;7.4528;DE
La Porte;29.6689;-95.0484;US
Aguai;-22.0603;-46.9736;BR
Uonuma;37.2333;138.9667;JP
Macon;46.3063;4.8313;FR
Aznakayevo;54.85;53.0667;RU
Ozu;32.8789;130.8683;JP
Randallstown;39.3723;-76.8024;US
Bethlehem;42.5856;-73.8219;US
Brunswick;41.2464;-81.8198;US
East Point;33.6696;-84.4701;US
DeLand;29.0224;-81.2873;US
Meyzieu;45.7667;5.0036;FR
Pleasant Hill;37.954;-122.0759;US
Angamali;10.196;76.386;IN
Tabor;49.4145;14.6578;CZ
Aksay;51.1714;53.0349;KZ
Merrillville;41.4728;-87.3197;US
Stow;41.1765;-81.4344;US
Orangevale;38.6881;-121.2209;US
Calhoun;34.4918;-84.9391;US
Nagua;19.376;-69.847;DO
Ban Ang Sila;13.3364;100.9278;TH
Sarpol-e Zahab;34.4614;45.8647;IR
Crailsheim;49.1347;10.0706;DE
Leawood;38.9076;-94.6258;US
Zelenokumsk;44.4;43.867;RU
Merseburg;51.3544;11.9928;DE
Haguenau;48.82;7.79;FR
Phra Phutthabat;14.7212;100.8047;TH
Menlo Park;37.4686;-122.1672;US
Zweibrucken;49.2494;7.3608;DE
Vibo Valentia;38.6666;16.1;IT
Biharamulo;-2.6296;31.31;TZ
Sun Prairie;43.1827;-89.2358;US
Bugojno;44.0572;17.4508;BA
New City;41.1543;-73.9909;US
Cumberland;41.9703;-71.4198;US
Arcata;40.8615;-124.0757;US
Esposende;41.5333;-8.7833;PT
Chacabuco;-34.65;-60.49;AR
Shrirangapattana;12.4181;76.6947;IN
Balingen;48.2731;8.8506;DE
Hemer;51.3833;7.7667;DE
Glastonbury;41.6922;-72.5472;US
Coventry;41.6933;-71.6611;US
Barsinghausen;52.3031;9.4606;DE
Lockport;43.1698;-78.6956;US
Boardman;41.0334;-80.6671;US
Kopavogur;64.1167;-21.7667;IS
Wedel;53.5833;9.7;DE
Albany;-35.0228;117.8814;AU
Marignane;43.416;5.2145;FR
Zimapan;20.7333;-99.3833;MX
Banes;20.9697;-75.7117;CU
Owings Mills;39.4115;-76.7913;US
Shobara;34.8578;133.0167;JP
Exmouth;50.62;-3.413;GB
Pullman;46.734;-117.1669;US
Ahrensburg;53.6747;10.2411;DE
Nacogdoches;31.6134;-94.6528;US
Merauke;-8.4932;140.4018;ID
Kearney;40.701;-99.0834;US
Shingu;33.7153;130.4467;JP
Ferry Pass;30.5203;-87.1903;US
Vestavia Hills;33.4518;-86.7438;US
North Ridgeville;41.3851;-82.0194;US
Steinfurt;52.1504;7.3366;DE
Windsor;51.4791;-0.6095;GB
Evans;33.5619;-82.1351;US
Socorro;31.6384;-106.2601;US
Randolph;42.1778;-71.0539;US
Gladstone;-23.8489;151.2625;AU
Gulkevichi;45.3603;40.6945;RU
Dartmouth;41.6138;-70.9973;US
Vitrolles;43.46;5.2486;FR
Bogorodsk;56.0997;43.5072;RU
Znojmo;48.8555;16.0488;CZ
Businga;3.3404;20.87;CD
Cambrai;50.1767;3.2356;FR
Dakota Ridge;39.6192;-105.1344;US
Shahin Dezh;36.6792;46.5667;IR
Redmond;44.2631;-121.1798;US
Valuyki;50.1833;38.1167;RU
Firestone;40.1563;-104.9494;US
Carmel;41.3898;-73.7239;US
Cravinhos;-21.3403;-47.7294;BR
Goshen;41.5743;-85.8308;US
Russellville;35.2763;-93.1383;US
Nowy Targ;49.4833;20.0333;PL
Romans-sur-Isere;45.0464;5.0517;FR
Grass Valley;39.2237;-121.0521;US
Kamaishi;39.2758;141.8856;JP
Menen;50.7956;3.1217;BE
Tuquerres;1.09;-77.6199;CO
Geldern;51.5197;6.3325;DE
Viernheim;49.538;8.5792;DE
Parkland;26.3218;-80.2533;US
Wickford;51.6114;0.5207;GB
Six-Fours-les-Plages;43.1009;5.82;FR
Binche;50.4103;4.1652;BE
Bariri;-22.0744;-48.7403;BR
Goch;51.6839;6.1619;DE
Franklin;42.0862;-71.4113;US
San Antonio de los Banos;22.8889;-82.4989;CU
Kennesaw;34.026;-84.6177;US
Victoria Falls;-17.9333;25.8333;ZW
Spruce Grove;53.545;-113.9008;CA
Villena;38.635;-0.8658;ES
Osawa;33.2067;130.3839;JP
Adelanto;34.5815;-117.4397;US
Irvine;55.6201;-4.6614;GB
Carlsbad;32.4011;-104.2389;US
Puerto Berrio;6.4804;-74.42;CO
Deggendorf;48.8353;12.9644;DE
University Place;47.2147;-122.5461;US
Baltiysk;54.65;19.9167;RU
Douglasville;33.7384;-84.7065;US
Salisbury;35.6656;-80.4909;US
Sakaiminato;35.5397;133.2317;JP
Ronda;36.7372;-5.1647;ES
Furmanov;57.25;41.1;RU
Laramie;41.3099;-105.6085;US
Nizhneudinsk;54.9;99.0167;RU
Lake Stevens;48.0028;-122.096;US
Valparaiso;41.4782;-87.0507;US
Moose Jaw;50.3933;-105.5519;CA
Fairborn;39.801;-84.0093;US
Ban Pak Phun;8.5391;99.9702;TH
Estero;26.4277;-81.7951;US
Mason;39.3571;-84.3023;US
Uelzen;52.9647;10.5658;DE
Bell Ville;-32.6333;-62.6833;AR
Cottonwood Heights;40.6137;-111.8144;US
Sonoma;38.2902;-122.4598;US
Luuq;3.8005;42.55;SO
Falls;40.1686;-74.7915;US
Geraardsbergen;50.7667;3.8667;BE
French Valley;33.5998;-117.1069;US
Ken Caryl;39.577;-105.1144;US
Galesburg;40.9506;-90.3763;US
Penticton;49.4911;-119.5886;CA
Gimbi;9.1667;35.8333;ET
Belen;36.4917;36.1917;TR
Kaneohe;21.4062;-157.7904;US
Chilecito;-29.1667;-67.5;AR
Wakabadai;45.4;141.7;JP
Teykovo;56.85;40.55;RU
Sukhoy Log;56.9167;62.05;RU
Vyatskiye Polyany;56.2184;51.0686;RU
Mosonmagyarovar;47.8667;17.2667;HU
Warsaw;41.2448;-85.8464;US
Fatehpur Sikri;27.0911;77.6611;IN
Korschenbroich;51.1833;6.5167;DE
Korsakov;46.6333;142.7667;RU
Ibate;-21.955;-47.9969;BR
Lebowakgomo;-24.305;29.565;ZA
Mildura;-34.1889;142.1583;AU
Riverhead;40.9409;-72.7095;US
San Dimas;34.1082;-117.809;US
Kuji;40.1903;141.7753;JP
Rheinfelden (Baden);47.5611;7.7917;DE
Ayvacik;39.6011;26.4047;TR
Zhitiqara;52.1902;61.1989;KZ
Ciudad Tecun Uman;14.6833;-92.1333;GT
Dana Point;33.4733;-117.6968;US
Ipero;-23.3503;-47.6886;BR
Panjakent;39.5031;67.615;TJ
Port Moody;49.2831;-122.8317;CA
Castro;-42.4824;-73.7643;CL
Oyama;35.2719;139.5864;JP
Slobodskoy;58.7242;50.1612;RU
Midlothian;32.4668;-96.9892;US
Newark;39.6776;-75.7573;US
Derry;42.8888;-71.2804;US
Alamogordo;32.8837;-105.9624;US
Shiroishi;38.0022;140.6197;JP
Kasulu;-4.5767;30.1025;TZ
Alabaster;33.2198;-86.8225;US
Hlukhiv;51.6765;33.9078;UA
Qarqan;38.1338;85.5333;CN
Lexington;42.4456;-71.2307;US
Pribram;49.69;14.0105;CZ
Kaizu;35.2206;136.6367;JP
Deer Park;29.6898;-95.1151;US
Dumfries;55.07;-3.603;GB
Navodari;44.3208;28.6125;RO
Nokia;61.4778;23.5097;FI
Woodridge;41.7368;-88.0408;US
Biberach;48.0981;9.7886;DE
Southport;-27.9667;153.4;AU
Pikesville;39.3893;-76.702;US
Bridgeton;39.4286;-75.2281;US
Greer;34.9313;-82.2315;US
Tayshet;55.9333;98.0167;RU
Umaria;23.5245;80.8365;IN
Tavda;58.05;65.2667;RU
Vac;47.7753;19.1311;HU
Police;53.55;14.5708;PL
Zgorzelec;51.1528;15;PL
Tynda;55.15;124.7167;RU
Springville;40.1638;-111.6206;US
Obukhiv;50.1;30.6167;UA
Espinho;41.01;-8.64;PT
